"timestampdiff(HOUR, t_revision.rev_createdTime, t_revision.rev_committedTime)","rev_patchSetNum","rev_changeId"
"0","1","25338"
"0","1","25339"
"0","1","25340"
"0","1","25341"
"0","1","25342"
"0","1","25343"
"0","1","25344"
"0","1","25345"
"0","1","25346"
"0","1","25347"
"0","1","25348"
"0","1","25349"
"0","1","25350"
"0","1","25351"
"0","1","25353"
"0","1","25354"
"0","1","25355"
"16","1","25356"
"0","1","25357"
"0","1","25358"
"0","1","25359"
"0","1","25360"
"0","1","25361"
"0","1","25362"
"449","1","25363"
"0","1","25364"
"4750","1","25365"
"0","1","25366"
"237","1","25367"
"296","1","25368"
"150","1","25369"
"343","1","25370"
"292","1","25371"
"200","1","25372"
"343","1","25373"
"202","1","25374"
"150","1","25375"
"4","1","25376"
"27","1","25377"
"959","1","25378"
"0","1","25379"
"17","1","25380"
"0","1","25381"
"0","1","25382"
"0","1","25383"
"1","1","25384"
"0","1","25385"
"0","1","25386"
"0","1","25387"
"0","1","25388"
"0","1","25389"
"5","1","25390"
"0","1","25391"
"0","1","25392"
"0","1","25393"
"0","1","25394"
"0","1","25395"
"0","1","25396"
"0","1","25397"
"0","1","25398"
"0","1","25399"
"1","1","25400"
"2686","1","25401"
"0","1","25402"
"0","1","25403"
"75","1","25404"
"0","1","25405"
"0","1","25406"
"537","1","25407"
"0","1","25408"
"536","1","25409"
"0","1","25410"
"1013","1","25411"
"0","1","25412"
"0","1","25413"
"2539","1","25414"
"0","1","25415"
"0","1","25416"
"0","1","25417"
"0","1","25418"
"0","1","25419"
"1","1","25420"
"0","1","25421"
"1","1","25422"
"0","1","25423"
"16","1","25424"
"18","1","25425"
"0","1","25426"
"0","1","25427"
"1","1","25428"
"0","1","25429"
"140","1","25430"
"644","1","25431"
"0","1","25432"
"0","1","25433"
"0","1","25434"
"0","1","25435"
"0","1","25436"
"0","1","25437"
"0","1","25438"
"0","1","25439"
"0","1","25440"
"0","1","25441"
"0","1","25442"
"0","1","25443"
"0","1","25444"
"0","1","25445"
"0","1","25446"
"0","1","25447"
"0","1","25448"
"0","1","25449"
"192","1","25450"
"2","1","25451"
"0","1","25452"
"0","1","25453"
"732","1","25454"
"0","1","25455"
"47","1","25456"
"0","1","25457"
"56","1","25458"
"23","1","25459"
"0","1","25460"
"0","1","25461"
"0","1","25462"
"0","1","25463"
"0","1","25464"
"4","1","25465"
"0","1","25466"
"0","1","25467"
"0","1","25468"
"45","1","25470"
"0","1","25471"
"0","1","25472"
"0","1","25473"
"0","1","25474"
"0","1","25475"
"0","1","25476"
"0","1","25477"
"144","1","25478"
"1","1","25479"
"0","1","25480"
"0","1","25481"
"0","1","25482"
"0","1","25483"
"0","1","25484"
"0","1","25485"
"0","1","25486"
"2","1","25487"
"0","1","25488"
"0","1","25489"
"19","1","25490"
"0","1","25491"
"0","1","25492"
"0","1","25493"
"4042","1","25494"
"0","1","25495"
"5","1","25496"
"0","1","25497"
"0","1","25498"
"0","1","25499"
"0","1","25500"
"2","1","25501"
"0","1","25502"
"3","1","25503"
"0","1","25504"
"0","1","25505"
"0","1","25506"
"0","1","25507"
"351","1","25509"
"0","1","25510"
"0","1","25511"
"0","1","25512"
"0","1","25513"
"2154","1","25514"
"6","1","25515"
"359","1","25516"
"0","1","25517"
"0","1","25518"
"0","1","25519"
"11","1","25520"
"0","1","25521"
"0","1","25522"
"0","1","25523"
"0","1","25524"
"0","1","25525"
"4","1","25526"
"0","1","25527"
"0","1","25528"
"0","1","25529"
"0","1","25530"
"4","1","25531"
"0","1","25532"
"21","1","25533"
"0","1","25534"
"0","1","25535"
"0","1","25536"
"0","1","25537"
"19","1","25538"
"1","1","25539"
"0","1","25540"
"0","1","25541"
"0","1","25542"
"0","1","25543"
"0","1","25544"
"0","1","25545"
"0","1","25546"
"21","1","25547"
"0","1","25548"
"0","1","25549"
"0","1","25550"
"0","1","25551"
"0","1","25552"
"0","1","25553"
"0","1","25554"
"0","1","25555"
"0","1","25556"
"0","1","25557"
"1","1","25558"
"365","1","25559"
"0","1","25560"
"1","1","25561"
"1","1","25562"
"0","1","25563"
"0","1","25564"
"0","1","25565"
"163","1","25566"
"0","1","25567"
"0","1","25568"
"0","1","25569"
"0","1","25570"
"0","1","25571"
"15","1","25572"
"13","1","25573"
"0","1","25574"
"0","1","25575"
"0","1","25576"
"0","1","25577"
"0","1","25578"
"0","1","25579"
"0","1","25580"
"1","1","25581"
"2784","1","25582"
"22","1","25583"
"0","1","25584"
"0","1","25585"
"0","1","25586"
"0","1","25587"
"0","1","25588"
"0","1","25589"
"0","1","25590"
"0","1","25591"
"0","1","25592"
"0","1","25593"
"0","1","25594"
"0","1","25595"
"0","1","25596"
"0","1","25597"
"0","1","25598"
"0","1","25599"
"139","1","25600"
"0","1","25601"
"0","1","25602"
"0","1","25603"
"0","1","25604"
"0","1","25605"
"0","1","25606"
"0","1","25607"
"0","1","25608"
"7","1","25609"
"0","1","25610"
"113","1","25611"
"111","1","25612"
"1409","1","25613"
"0","1","25614"
"0","1","25615"
"0","1","25616"
"0","1","25617"
"0","1","25618"
"0","1","25619"
"0","1","25620"
"24","1","25621"
"0","1","25622"
"0","1","25623"
"0","1","25624"
"0","1","25625"
"0","1","25626"
"0","1","25627"
"8","1","25628"
"0","1","25629"
"17","1","25630"
"936","1","25631"
"0","1","25632"
"0","1","25633"
"0","1","25634"
"0","1","25635"
"0","1","25636"
"0","1","25637"
"0","1","25638"
"0","1","25639"
"0","1","25640"
"0","1","25641"
"0","1","25642"
"0","1","25643"
"0","1","25644"
"0","1","25645"
"0","1","25646"
"0","1","25647"
"0","1","25648"
"0","1","25649"
"0","1","25650"
"0","1","25651"
"0","1","25652"
"0","1","25653"
"0","1","25654"
"0","1","25655"
"0","1","25656"
"0","1","25657"
"16","1","25658"
"0","1","25659"
"0","1","25660"
"0","1","25661"
"0","1","25662"
"0","1","25663"
"0","1","25664"
"0","1","25665"
"8","1","25666"
"0","1","25667"
"0","1","25668"
"0","1","25669"
"0","1","25670"
"0","1","25671"
"0","1","25672"
"0","1","25673"
"0","1","25674"
"0","1","25675"
"134","1","25676"
"0","1","25677"
"0","1","25678"
"0","1","25679"
"0","1","25680"
"2376","1","25681"
"6","1","25682"
"0","1","25683"
"0","1","25684"
"0","1","25685"
"0","1","25686"
"1","1","25687"
"0","1","25688"
"0","1","25689"
"0","1","25690"
"863","1","25691"
"863","1","25692"
"692","1","25693"
"0","1","25694"
"0","1","25695"
"0","1","25696"
"0","1","25697"
"73","1","25698"
"0","1","25699"
"0","1","25700"
"0","1","25701"
"0","1","25702"
"215","1","25703"
"0","1","25704"
"88","1","25705"
"0","1","25706"
"0","1","25707"
"0","1","25708"
"70","1","25709"
"0","1","25710"
"1","1","25711"
"0","1","25712"
"0","1","25713"
"0","1","25714"
"0","1","25715"
"0","1","25716"
"0","1","25717"
"1767","1","25718"
"0","1","25719"
"3","1","25720"
"0","1","25721"
"22","1","25722"
"0","1","25723"
"0","1","25724"
"0","1","25725"
"0","1","25726"
"0","1","25727"
"0","1","25728"
"0","1","25729"
"0","1","25730"
"0","1","25731"
"0","1","25732"
"0","1","25733"
"13","1","25735"
"0","1","25736"
"164","1","25737"
"163","1","25738"
"0","1","25739"
"4","1","25740"
"341","1","25741"
"4257","1","25742"
"0","1","25743"
"0","1","25744"
"0","1","25745"
"0","1","25746"
"0","1","25747"
"0","1","25748"
"0","1","25749"
"51","1","25750"
"2086","1","25751"
"0","1","25752"
"0","1","25753"
"2086","1","25754"
"1951","1","25755"
"0","1","25756"
"0","1","25757"
"0","1","25758"
"0","1","25759"
"0","1","25760"
"109","1","25761"
"523","1","25762"
"0","1","25763"
"0","1","25764"
"0","1","25765"
"24","1","25766"
"0","1","25767"
"0","1","25768"
"0","1","25769"
"71","1","25770"
"0","1","25771"
"0","1","25772"
"311","1","25774"
"0","1","25775"
"5","1","25776"
"0","1","25777"
"0","1","25778"
"0","1","25779"
"0","1","25780"
"0","1","25781"
"0","1","25782"
"0","1","25783"
"0","1","25784"
"0","1","25785"
"1","1","25786"
"0","1","25787"
"0","1","25788"
"0","1","25789"
"0","1","25790"
"0","1","25791"
"0","1","25792"
"0","1","25793"
"11","1","25794"
"0","1","25795"
"12","1","25796"
"10","1","25797"
"2","1","25798"
"0","1","25799"
"0","1","25800"
"0","1","25801"
"2061","1","25802"
"0","1","25803"
"0","1","25804"
"3673","1","25805"
"22","1","25806"
"170","1","25807"
"0","1","25808"
"0","1","25809"
"0","1","25810"
"0","1","25811"
"0","1","25812"
"28","1","25813"
"0","1","25814"
"1","1","25815"
"2","1","25816"
"0","1","25817"
"0","1","25818"
"0","1","25819"
"0","1","25820"
"21","1","25821"
"0","1","25822"
"0","1","25823"
"0","1","25824"
"0","1","25825"
"0","1","25826"
"0","1","25827"
"0","1","25828"
"0","1","25829"
"0","1","25830"
"0","1","25831"
"0","1","25832"
"0","1","25833"
"0","1","25834"
"0","1","25835"
"0","1","25836"
"0","1","25837"
"0","1","25838"
"50","1","25839"
"0","1","25840"
"0","1","25841"
"0","1","25842"
"0","1","25843"
"0","1","25844"
"0","1","25845"
"0","1","25846"
"0","1","25847"
"0","1","25848"
"333","1","25849"
"0","1","25850"
"0","1","25851"
"0","1","25852"
"0","1","25853"
"0","1","25854"
"0","1","25855"
"0","1","25856"
"0","1","25857"
"0","1","25858"
"0","1","25859"
"0","1","25860"
"3","1","25861"
"0","1","25862"
"38","1","25863"
"0","1","25864"
"0","1","25865"
"0","1","25866"
"0","1","25867"
"0","1","25868"
"0","1","25869"
"0","1","25870"
"0","1","25871"
"0","1","25872"
"77","1","25873"
"0","1","25874"
"0","1","25875"
"0","1","25876"
"0","1","25877"
"0","1","25878"
"0","1","25879"
"260","1","25880"
"263","1","25881"
"281","1","25882"
"0","1","25883"
"0","1","25884"
"68","1","25885"
"0","1","25886"
"0","1","25887"
"1","1","25888"
"3","1","25889"
"0","1","25890"
"103","1","25891"
"0","1","25892"
"0","1","25893"
"0","1","25894"
"0","1","25895"
"0","1","25896"
"0","1","25897"
"37","1","25898"
"169","1","25899"
"0","1","25900"
"330","1","25901"
"0","1","25902"
"11","1","25903"
"1","1","25904"
"0","1","25905"
"0","1","25906"
"0","1","25907"
"0","1","25908"
"0","1","25909"
"0","1","25910"
"0","1","25911"
"154","1","25912"
"106","1","25913"
"185","1","25914"
"0","1","25915"
"0","1","25916"
"0","1","25917"
"0","1","25918"
"0","1","25919"
"0","1","25920"
"0","1","25921"
"0","1","25922"
"425","1","25923"
"0","1","25924"
"0","1","25925"
"0","1","25926"
"0","1","25927"
"0","1","25928"
"0","1","25929"
"0","1","25930"
"0","1","25931"
"0","1","25932"
"33","1","25933"
"0","1","25934"
"0","1","25935"
"0","1","25936"
"0","1","25937"
"0","1","25938"
"0","1","25939"
"0","1","25940"
"0","1","25941"
"0","1","25942"
"0","1","25943"
"0","1","25944"
"0","1","25945"
"0","1","25946"
"0","1","25947"
"13","1","25948"
"6","1","25949"
"0","1","25950"
"0","1","25951"
"0","1","25952"
"410","1","25953"
"24","1","25954"
"0","1","25955"
"0","1","25956"
"0","1","25957"
"0","1","25958"
"0","1","25959"
"0","1","25960"
"0","1","25961"
"0","1","25962"
"0","1","25963"
"0","1","25964"
"0","1","25965"
"0","1","25966"
"0","1","25967"
"0","1","25968"
"0","1","25969"
"0","1","25970"
"0","1","25971"
"0","1","25972"
"0","1","25973"
"0","1","25974"
"0","1","25975"
"0","1","25976"
"395","1","25977"
"1","1","25978"
"0","1","25979"
"0","1","25980"
"71","1","25981"
"0","1","25982"
"0","1","25983"
"0","1","25984"
"0","1","25985"
"0","1","25986"
"0","1","25987"
"4","1","25988"
"0","1","25989"
"0","1","25990"
"0","1","25991"
"0","1","25992"
"0","1","25993"
"0","1","25994"
"0","1","25995"
"0","1","25996"
"0","1","25997"
"3","1","25998"
"0","1","25999"
"193","1","26000"
"240","1","26001"
"0","1","26002"
"0","1","26003"
"4","1","26004"
"133","1","26005"
"142","1","26006"
"143","1","26007"
"144","1","26008"
"145","1","26009"
"167","1","26010"
"167","1","26011"
"167","1","26012"
"0","1","26013"
"0","1","26014"
"475","1","26015"
"227","1","26016"
"0","1","26017"
"0","1","26018"
"186","1","26019"
"0","1","26020"
"25","1","26021"
"0","1","26022"
"1","1","26023"
"0","1","26024"
"0","1","26025"
"0","1","26026"
"0","1","26027"
"0","1","26029"
"0","1","26030"
"14","1","26031"
"0","1","26032"
"7","1","26033"
"0","1","26034"
"0","1","26035"
"0","1","26036"
"0","1","26037"
"0","1","26038"
"0","1","26039"
"117","1","26040"
"0","1","26041"
"52","1","26042"
"0","1","26043"
"0","1","26044"
"650","1","26045"
"0","1","26046"
"0","1","26047"
"0","1","26048"
"0","1","26049"
"16","1","26050"
"16","1","26051"
"16","1","26052"
"16","1","26053"
"16","1","26054"
"16","1","26055"
"16","1","26056"
"16","1","26057"
"16","1","26058"
"0","1","26059"
"648","1","26060"
"23","1","26061"
"1","1","26062"
"0","1","26063"
"0","1","26064"
"0","1","26065"
"0","1","26066"
"0","1","26067"
"0","1","26068"
"0","1","26069"
"0","1","26070"
"0","1","26071"
"0","1","26072"
"0","1","26073"
"0","1","26074"
"0","1","26075"
"0","1","26076"
"0","1","26077"
"0","1","26078"
"0","1","26079"
"0","1","26080"
"0","1","26081"
"0","1","26082"
"0","1","26083"
"145","1","26084"
"70","1","26085"
"0","1","26086"
"0","1","26087"
"0","1","26088"
"0","1","26089"
"0","1","26090"
"0","1","26091"
"0","1","26092"
"71","1","26093"
"73","1","26094"
"0","1","26095"
"0","1","26096"
"0","1","26097"
"22","1","26098"
"62","1","26099"
"0","1","26100"
"0","1","26101"
"0","1","26102"
"0","1","26103"
"0","1","26104"
"0","1","26105"
"92","1","26106"
"0","1","26107"
"0","1","26108"
"4","1","26109"
"0","1","26110"
"233","1","26111"
"255","1","26112"
"257","1","26113"
"258","1","26114"
"259","1","26115"
"508","1","26116"
"1","1","26117"
"0","1","26118"
"0","1","26119"
"0","1","26120"
"0","1","26121"
"0","1","26122"
"0","1","26123"
"15","1","26124"
"115","1","26125"
"0","1","26126"
"0","1","26127"
"0","1","26128"
"0","1","26129"
"0","1","26130"
"0","1","26131"
"0","1","26132"
"0","1","26133"
"0","1","26134"
"0","1","26135"
"0","1","26136"
"319","1","26137"
"1","1","26138"
"0","1","26139"
"0","1","26140"
"0","1","26141"
"0","1","26142"
"0","1","26143"
"0","1","26144"
"0","1","26145"
"0","1","26146"
"0","1","26147"
"0","1","26148"
"0","1","26149"
"0","1","26150"
"2","1","26151"
"0","1","26152"
"0","1","26153"
"0","1","26154"
"0","1","26155"
"0","1","26156"
"20","1","26157"
"203","1","26158"
"0","1","26159"
"19","1","26160"
"0","1","26161"
"0","1","26162"
"1456","1","26163"
"0","1","26164"
"0","1","26165"
"0","1","26166"
"0","1","26167"
"0","1","26168"
"0","1","26169"
"0","1","26170"
"1","1","26171"
"0","1","26172"
"0","1","26173"
"0","1","26174"
"0","1","26175"
"262","1","26176"
"168","1","26177"
"0","1","26178"
"0","1","26179"
"14","1","26180"
"0","1","26181"
"0","1","26182"
"0","1","26183"
"0","1","26184"
"0","1","26185"
"0","1","26186"
"0","1","26187"
"0","1","26188"
"0","1","26189"
"0","1","26190"
"0","1","26191"
"0","1","26192"
"0","1","26193"
"0","1","26194"
"0","1","26195"
"0","1","26196"
"0","1","26197"
"0","1","26198"
"0","1","26199"
"0","1","26200"
"0","1","26201"
"0","1","26202"
"0","1","26203"
"0","1","26204"
"0","1","26205"
"0","1","26206"
"150","1","26207"
"0","1","26208"
"0","1","26209"
"241","1","26210"
"0","1","26211"
"12","1","26212"
"0","1","26213"
"10","1","26214"
"0","1","26215"
"0","1","26216"
"0","1","26217"
"0","1","26218"
"48","1","26219"
"0","1","26220"
"0","1","26221"
"0","1","26222"
"0","1","26223"
"0","1","26224"
"0","1","26225"
"0","1","26226"
"0","1","26227"
"1","1","26228"
"6","1","26229"
"1","1","26230"
"0","1","26231"
"0","1","26232"
"0","1","26233"
"0","1","26234"
"0","1","26235"
"0","1","26236"
"0","1","26237"
"26","1","26238"
"0","1","26239"
"0","1","26240"
"0","1","26241"
"128","1","26242"
"0","1","26243"
"0","1","26244"
"0","1","26245"
"0","1","26246"
"0","1","26247"
"0","1","26248"
"0","1","26249"
"53","1","26250"
"0","1","26251"
"0","1","26252"
"2","1","26253"
"0","1","26254"
"22","1","26255"
"0","1","26256"
"0","1","26257"
"196","1","26258"
"0","1","26259"
"0","1","26260"
"3","1","26261"
"0","1","26262"
"4","1","26263"
"0","1","26264"
"0","1","26265"
"0","1","26266"
"0","1","26267"
"1","1","26268"
"1","1","26269"
"3","1","26270"
"3","1","26271"
"3","1","26272"
"4","1","26273"
"3","1","26274"
"4","1","26275"
"4","1","26276"
"0","1","26277"
"0","1","26278"
"0","1","26279"
"0","1","26280"
"0","1","26281"
"0","1","26282"
"0","1","26283"
"2","1","26284"
"0","1","26285"
"119","1","26286"
"233","1","26287"
"284","1","26288"
"308","1","26289"
"0","1","26290"
"0","1","26291"
"0","1","26292"
"0","1","26293"
"0","1","26294"
"0","1","26295"
"0","1","26296"
"0","1","26297"
"0","1","26298"
"0","1","26299"
"0","1","26300"
"4","1","26301"
"125","1","26302"
"92","1","26303"
"99","1","26304"
"97","1","26305"
"92","1","26306"
"92","1","26307"
"102","1","26308"
"0","1","26309"
"7","1","26310"
"0","1","26311"
"0","1","26312"
"0","1","26313"
"0","1","26314"
"27","1","26315"
"0","1","26316"
"0","1","26317"
"0","1","26318"
"0","1","26319"
"0","1","26320"
"0","1","26321"
"0","1","26322"
"0","1","26323"
"5075","1","26324"
"21","1","26325"
"27","1","26326"
"7","1","26327"
"0","1","26328"
"0","1","26329"
"0","1","26330"
"0","1","26331"
"0","1","26332"
"0","1","26333"
"0","1","26334"
"1","1","26335"
"1","1","26336"
"17","1","26337"
"0","1","26338"
"0","1","26339"
"0","1","26340"
"0","1","26341"
"0","1","26342"
"9","1","26343"
"11","1","26344"
"0","1","26345"
"0","1","26346"
"0","1","26347"
"0","1","26348"
"0","1","26349"
"0","1","26350"
"0","1","26351"
"0","1","26352"
"15","1","26353"
"0","1","26354"
"0","1","26355"
"0","1","26356"
"0","1","26357"
"0","1","26358"
"0","1","26359"
"0","1","26360"
"0","1","26361"
"0","1","26362"
"0","1","26363"
"0","1","26364"
"405","1","26365"
"190","1","26366"
"0","1","26367"
"0","1","26368"
"332","1","26369"
"331","1","26370"
"114","1","26371"
"0","1","26372"
"165","1","26373"
"0","1","26374"
"0","1","26375"
"0","1","26376"
"0","1","26377"
"0","1","26378"
"50","1","26379"
"50","1","26380"
"0","1","26381"
"23","1","26382"
"11","1","26383"
"163","1","26384"
"0","1","26385"
"0","1","26386"
"2","1","26387"
"0","1","26388"
"7","1","26389"
"8","1","26390"
"8","1","26391"
"30","1","26392"
"30","1","26393"
"31","1","26394"
"8","1","26395"
"0","1","26396"
"0","1","26397"
"8","1","26398"
"0","1","26399"
"0","1","26400"
"0","1","26401"
"289","1","26402"
"0","1","26403"
"0","1","26404"
"0","1","26405"
"0","1","26406"
"0","1","26407"
"0","1","26408"
"0","1","26409"
"0","1","26410"
"0","1","26411"
"1","1","26412"
"1","1","26413"
"35","1","26414"
"0","1","26415"
"0","1","26416"
"0","1","26417"
"0","1","26418"
"0","1","26419"
"0","1","26420"
"0","1","26421"
"0","1","26422"
"0","1","26423"
"0","1","26424"
"0","1","26425"
"0","1","26426"
"0","1","26427"
"0","1","26428"
"0","1","26429"
"69","1","26430"
"66","1","26431"
"262","1","26432"
"0","1","26433"
"0","1","26434"
"0","1","26435"
"0","1","26436"
"0","1","26437"
"0","1","26438"
"0","1","26439"
"0","1","26440"
"0","1","26441"
"0","1","26442"
"0","1","26443"
"0","1","26444"
"0","1","26445"
"22","1","26446"
"0","1","26447"
"0","1","26448"
"0","1","26449"
"0","1","26450"
"0","1","26451"
"12","1","26452"
"0","1","26453"
"0","1","26454"
"0","1","26455"
"0","1","26456"
"0","1","26457"
"0","1","26458"
"0","1","26459"
"0","1","26460"
"16","1","26461"
"0","1","26462"
"0","1","26463"
"0","1","26464"
"19","1","26465"
"0","1","26466"
"0","1","26467"
"0","1","26468"
"142","1","26469"
"0","1","26470"
"0","1","26471"
"0","1","26472"
"0","1","26473"
"0","1","26474"
"1","1","26475"
"72","1","26476"
"0","1","26477"
"0","1","26478"
"0","1","26479"
"0","1","26480"
"0","1","26481"
"154","1","26482"
"0","1","26483"
"0","1","26484"
"0","1","26485"
"267","1","26486"
"308","1","26487"
"0","1","26488"
"0","1","26489"
"0","1","26490"
"0","1","26491"
"0","1","26492"
"0","1","26493"
"0","1","26494"
"0","1","26495"
"0","1","26496"
"0","1","26497"
"0","1","26498"
"0","1","26499"
"0","1","26500"
"0","1","26501"
"19","1","26502"
"0","1","26503"
"0","1","26504"
"0","1","26505"
"0","1","26506"
"0","1","26507"
"0","1","26508"
"32","1","26509"
"0","1","26510"
"0","1","26511"
"0","1","26512"
"0","1","26513"
"0","1","26514"
"0","1","26515"
"0","1","26516"
"0","1","26517"
"0","1","26518"
"50","1","26519"
"66","1","26520"
"0","1","26521"
"21","1","26522"
"0","1","26523"
"0","1","26524"
"2","1","26525"
"0","1","26526"
"0","1","26527"
"10","1","26528"
"0","1","26529"
"0","1","26530"
"0","1","26531"
"0","1","26532"
"0","1","26533"
"0","1","26534"
"23","1","26535"
"0","1","26536"
"0","1","26537"
"0","1","26538"
"0","1","26539"
"3","1","26540"
"0","1","26541"
"0","1","26542"
"0","1","26543"
"0","1","26544"
"0","1","26545"
"0","1","26546"
"0","1","26547"
"0","1","26548"
"0","1","26549"
"72","1","26550"
"71","1","26551"
"71","1","26552"
"69","1","26553"
"68","1","26554"
"9","1","26555"
"0","1","26556"
"0","1","26557"
"0","1","26558"
"0","1","26559"
"0","1","26560"
"0","1","26561"
"0","1","26562"
"0","1","26563"
"2","1","26564"
"0","1","26565"
"0","1","26566"
"0","1","26567"
"0","1","26568"
"0","1","26569"
"0","1","26570"
"0","1","26571"
"0","1","26572"
"0","1","26573"
"0","1","26574"
"0","1","26575"
"0","1","26576"
"24","1","26577"
"0","1","26578"
"0","1","26579"
"0","1","26580"
"0","1","26581"
"0","1","26582"
"0","1","26583"
"0","1","26584"
"0","1","26585"
"0","1","26586"
"0","1","26587"
"0","1","26588"
"0","1","26589"
"0","1","26590"
"1","1","26591"
"116","1","26592"
"0","1","26593"
"0","1","26594"
"0","1","26595"
"0","1","26596"
"0","1","26597"
"0","1","26598"
"0","1","26599"
"110","1","26600"
"0","1","26601"
"0","1","26602"
"0","1","26603"
"0","1","26604"
"0","1","26605"
"0","1","26606"
"0","1","26607"
"118","1","26608"
"0","1","26609"
"0","1","26610"
"0","1","26611"
"265","1","26612"
"0","1","26613"
"0","1","26614"
"0","1","26615"
"0","1","26616"
"0","1","26617"
"0","1","26618"
"263","1","26619"
"0","1","26620"
"0","1","26621"
"0","1","26622"
"0","1","26623"
"143","1","26624"
"0","1","26625"
"0","1","26626"
"0","1","26627"
"0","1","26628"
"0","1","26629"
"0","1","26630"
"0","1","26631"
"0","1","26632"
"107","1","26634"
"83","1","26635"
"0","1","26636"
"0","1","26637"
"0","1","26638"
"0","1","26639"
"0","1","26640"
"1","1","26641"
"0","1","26642"
"0","1","26643"
"1","1","26644"
"0","1","26645"
"0","1","26646"
"95","1","26647"
"188","1","26648"
"0","1","26649"
"0","1","26650"
"0","1","26651"
"0","1","26652"
"0","1","26653"
"0","1","26654"
"0","1","26655"
"0","1","26656"
"24","1","26657"
"0","1","26658"
"0","1","26659"
"33","1","26660"
"0","1","26661"
"0","1","26662"
"0","1","26663"
"0","1","26664"
"0","1","26665"
"0","1","26666"
"16","1","26667"
"0","1","26668"
"0","1","26669"
"0","1","26670"
"0","1","26671"
"0","1","26672"
"0","1","26673"
"0","1","26674"
"0","1","26675"
"0","1","26676"
"0","1","26677"
"0","1","26678"
"0","1","26679"
"0","1","26680"
"4","1","26681"
"0","1","26682"
"0","1","26683"
"37","1","26684"
"24","1","26685"
"0","1","26686"
"0","1","26687"
"0","1","26688"
"0","1","26689"
"0","1","26690"
"14","1","26691"
"0","1","26692"
"0","1","26693"
"0","1","26694"
"0","1","26695"
"0","1","26696"
"1","1","26697"
"73","1","26698"
"0","1","26699"
"0","1","26700"
"0","1","26701"
"0","1","26702"
"0","1","26703"
"0","1","26704"
"15","1","26705"
"41","1","26706"
"0","1","26707"
"168","1","26708"
"41","1","26709"
"10","1","26710"
"4","1","26711"
"0","1","26712"
"0","1","26713"
"20","1","26714"
"0","1","26715"
"6","1","26716"
"0","1","26717"
"0","1","26718"
"0","1","26719"
"0","1","26720"
"0","1","26721"
"0","1","26722"
"2","1","26723"
"0","1","26724"
"0","1","26725"
"0","1","26726"
"0","1","26727"
"4","1","26728"
"0","1","26729"
"0","1","26730"
"0","1","26731"
"0","1","26732"
"0","1","26733"
"1","1","26734"
"0","1","26735"
"0","1","26736"
"0","1","26737"
"0","1","26738"
"0","1","26739"
"1","1","26740"
"0","1","26741"
"0","1","26742"
"0","1","26743"
"0","1","26744"
"1","1","26745"
"0","1","26746"
"15","1","26747"
"0","1","26748"
"0","1","26749"
"0","1","26750"
"0","1","26751"
"0","1","26752"
"0","1","26753"
"3","1","26754"
"24","1","26755"
"0","1","26756"
"10","1","26757"
"0","1","26758"
"2231","1","26759"
"0","1","26760"
"0","1","26761"
"0","1","26762"
"6","1","26763"
"0","1","26764"
"0","1","26765"
"0","1","26766"
"2","1","26767"
"2","1","26768"
"3","1","26769"
"0","1","26770"
"0","1","26771"
"0","1","26772"
"27","1","26773"
"0","1","26774"
"0","1","26775"
"0","1","26776"
"0","1","26777"
"0","1","26778"
"0","1","26779"
"0","1","26780"
"0","1","26781"
"42","1","26782"
"61","1","26783"
"61","1","26784"
"0","1","26785"
"0","1","26786"
"7","1","26787"
"0","1","26788"
"166","1","26789"
"293","1","26790"
"304","1","26791"
"0","1","26792"
"0","1","26793"
"40","1","26794"
"0","1","26795"
"0","1","26796"
"0","1","26797"
"0","1","26798"
"0","1","26799"
"0","1","26800"
"0","1","26801"
"0","1","26802"
"0","1","26803"
"0","1","26804"
"0","1","26805"
"0","1","26806"
"0","1","26807"
"0","1","26808"
"0","1","26809"
"0","1","26810"
"0","1","26811"
"0","1","26812"
"48","1","26813"
"25","1","26814"
"0","1","26815"
"0","1","26816"
"17","1","26817"
"0","1","26818"
"0","1","26819"
"0","1","26820"
"0","1","26821"
"0","1","26822"
"0","1","26823"
"17","1","26824"
"71","1","26825"
"0","1","26826"
"0","1","26828"
"0","1","26829"
"0","1","26830"
"0","1","26831"
"70","1","26832"
"0","1","26833"
"0","1","26834"
"0","1","26835"
"0","1","26836"
"5","1","26837"
"0","1","26838"
"0","1","26839"
"2","1","26840"
"0","1","26841"
"0","1","26842"
"0","1","26843"
"0","1","26844"
"0","1","26845"
"0","1","26846"
"0","1","26847"
"0","1","26848"
"0","1","26849"
"0","1","26850"
"0","1","26851"
"0","1","26852"
"2","1","26853"
"0","1","26854"
"0","1","26855"
"0","1","26856"
"0","1","26857"
"0","1","26858"
"0","1","26859"
"0","1","26860"
"0","1","26861"
"43","1","26862"
"0","1","26863"
"0","1","26864"
"2","1","26865"
"2","1","26866"
"2","1","26867"
"0","1","26868"
"0","1","26869"
"0","1","26870"
"0","1","26871"
"0","1","26872"
"0","1","26873"
"0","1","26874"
"0","1","26876"
"0","1","26877"
"20","1","26878"
"20","1","26879"
"0","1","26880"
"0","1","26881"
"0","1","26882"
"0","1","26883"
"0","1","26884"
"0","1","26885"
"0","1","26886"
"22","1","26887"
"0","1","26888"
"0","1","26889"
"0","1","26890"
"0","1","26891"
"22","1","26892"
"0","1","26893"
